1612	a family living at calabogie ontario was digging their new potatoes and came upon a different <e1> clutch </e1> of <e2> eggs </e2>	16	collection	member	2
1613	now your earlobe can never escape because this brass knuckle stud is attached to a chain attached to a cuff that affixes to the <e1> helix </e1> of the <e2> ear </e2>	11	component	whole	1
1614	he draged the nail on the head of the snake and then clicked the <e1> switch </e1> of the <e2> tape recorder </e2>	11	component	whole	1
1615	in general the greatest hypocalcemic effect was achieved by those liposomal <e1> preparations </e1> that resulted in the most sustained <e2> increase </e2> of l - hct and f - hct in plasma	9	cause	effect	1
1616	the <e1> kit </e1> was in a <e2> box </e2> that measured about 18x11x3 5 inches	17	content	container	1
1617	doj released a <e1> probe </e1> into siegelman <e2> prosecution </e2>	7	entity	destination	1
1618	a <e1> model </e1> for a summer house by the <e2> carpenter </e2> and architect william thornton was approved by sir abstrupus in 1700	3	product	producer	1
1619	a short introductory <e1> chapter </e1> furnishes the <e2> background information </e2>	1	message	topic	1
1620	the <e1> applet </e1> requires a <e2> browser </e2> that supports jdk 1 1 5 or above	0	other	other	0
1621	tasheki was taking photographs at the encounter site when a bullet hit his <e1> jaw </e1> <e2> bone </e2>	12	whole	component	2
1622	the 2001 debut <e1> album </e1> by the new york <e2> band </e2> was voted top of the pile by a panel of musicians producers writers and record label bosses	3	product	producer	1
1623	planetcad offers the best <e1> tools </e1> for <e2> engineers </e2> and now the whole industry is following	5	instrument	agency	1
1624	cloud loss behaviour in pasteurized <e1> apricot </e1> <e2> nectar </e2> was found to be different from that of other fruit juices	14	origin	entity	2
1625	a very small <e1> pile </e1> of soft green hay was in a <e2> bin </e2> in a corner of their downstairs room	17	content	container	1
1626	among them are the 2 000 or so <e1> workers </e1> who still make diesel <e2> engines </e2> for ford on a site that employed more than 50 000 in the 1950s	4	producer	product	2
1627	this paper describes a <e1> set </e1> of <e2> principles </e2> designed to help archives position themselves to address the management of current records	16	collection	member	2
1628	<e1> poverty </e1> is caused by <e2> overpopulation </e2>	10	effect	cause	2
1629	this new improved active piezoelectric <e1> hydrophone </e1> is made with shielded clear waterproof <e2> cable </e2> and a copper acoustic chamber coated in non - toxic durable black rubber	0	other	other	0
1630	the waiter returns with a <e1> bottle </e1> full of <e2> wine </e2> pours a small amount in the glass for tasting	18	container	content	2
1631	the oil <e1> paintings </e1> shown at the <e2> exhibition </e2> were of exceptionally high quality	11	component	whole	1
1632	the economic <e1> setbacks </e1> of 1893 had created <e2> unemployment </e2> and poverty which caused migration in search of new opportunities	9	cause	effect	1
1633	the <e1> soot </e1> has been blown down into the <e2> fireplace </e2>	7	entity	destination	1
1634	at this time the <e1> farm </e1> had three <e2> horses </e2> and a small tractor	0	other	other	0
1635	the <e1> goose </e1> was released into the <e2> wild </e2>	7	entity	destination	1
1636	the original <e1> play </e1> was filled with very topical <e2> humor </e2> so the director felt free to add current topical humor to the script	12	whole	component	2
1637	we are determined to pursue the <e1> conquest </e1> of evil with the <e2> good </e2>	0	other	other	0
1638	authentic <e1> people </e1> knowing their place in the world fulfill it with <e2> joy </e2> and attention	0	other	other	0
1639	<e1> unificationists </e1> sees kingdom coming with the help of the new <e2> president </e2>	0	other	other	0
1640	more important these changes improved the <e1> users </e1> experience of the <e2> software </e2>	6	agency	instrument	2
1641	the <e1> software </e1> caused a pretty good <e2> drain </e2> on the cpu for some reason	9	cause	effect	1
1642	when shown the location of the drugs the investigators noted that the <e1> drugs </e1> were in a <e2> box </e2> in a closet and were not stored in a securely locked substantially constructed cabinet as required	17	content	container	1
1643	the national <e1> prize </e1> was awarded to lionacleit fashion <e2> pupils </e2>	7	entity	destination	1
1644	the <e1> harm </e1> has been caused by the invitation <e2> system </e2>	10	effect	cause	2
1645	while most of the experimental literature focuses on individual contributions many real - world problems involve the <e1> formation </e1> of <e2> coalitions </e2>	0	other	other	0
1646	the <e1> method </e1> uses histologic <e2> techniques </e2> for processing and thus offers one major advantage	6	agency	instrument	2
1647	his <e1> body </e1> was inside a <e2> cupboard </e2> in the jumeirah carlton tower hotel in upmarket knightsbridge	17	content	container	1
1648	alfred nobel created his <e1> fortune </e1> from the <e2> selling </e2> of explosives that utilized nitroglycerin	10	effect	cause	2
1649	the <e1> crane </e1> <e2> arm </e2> raises swivels and extends to a maximum length of 11 inches just like our own poe ghostal	12	whole	component	2
1650	proper washing and skin care can help to remove <e1> bacteria </e1> and oils which cause <e2> acne </e2>	9	cause	effect	1
1651	the <e1> launch </e1> has been rescheduled to <e2> next month </e2> due to bad weather	7	entity	destination	1
1652	<e1> employees </e1> are the most important part of an <e2> organisation </e2>	15	member	collection	1
1653	the coalition sprang up after the tories released an economic <e1> statement </e1> lambasted by the opposition <e2> parties </e2>	0	other	other	0
1654	all of their products are the direct result of extensive research and development and produce a varied <e1> array </e1> of spectral <e2> colors </e2> enabling you to sound your best	16	collection	member	2
1655	the <e1> system </e1> combined the hierarchical <e2> structure </e2> of decision trees with a clean probabilistic semantics	0	other	other	0
1656	the <e1> lack </e1> of stability caused a strong <e2> reliance </e2> on the colonizers	9	cause	effect	1
1657	a <e1> child </e1> has been placed into foster <e2> care </e2>	0	other	other	0
1658	in the mechanical department the course includes a variety of previously published <e1> studies </e1> having relation to applied <e2> mechanics </e2> the art of construction and mechanical drawing	1	message	topic	1
1659	there are many theories and <e1> thoughts </e1> about the <e2> effects </e2> of the moon on people animals and the natural world	1	message	topic	1
1660	when the <e1> arm </e1> of the <e2> patient </e2> is meticulously placed at the right atrium level in both positions the difference is even greater than when the arm rests on the desk or on the arm support of the chair	11	component	whole	1
1661	he has added his <e1> cousin </e1> into his <e2> portfolio </e2>	7	entity	destination	1
1662	since then millions of <e1> dollars </e1> have gone into <e2> reconstructions </e2> for victims of tsunami in 2004	0	other	other	0
1663	just 18 months ago the new york times magazine ran a cover story depicting progressive bloggers as a <e1> band </e1> of unkempt <e2> outsiders </e2>	16	collection	member	2
1664	the <e1> functionality </e1> is moved into a separate <e2> database </e2>	7	entity	destination	1
1665	its <e1> progenitor </e1> made his <e2> name </e2> with a wonderful non - fiction account of policing in baltimore called homicide	0	other	other	0
1666	it contains a <e1> chapter </e1> giving an introduction to compression <e2> algorithms </e2>	1	message	topic	1
1667	one <e1> flyer </e1> was inside a <e2> box </e2> of cracker jacks at a hughes market	17	content	container	1
1668	petitions against the annexation were signed by between one half and two - thirds of a total <e1> population </e1> of some 8000 <e2> burghers </e2>	16	collection	member	2
1669	the <e1> eruptions </e1> are caused by <e2> tectonic forces </e2> or by the compaction of sediments at the deltas of large rivers such as the mississippi	10	effect	cause	2
1670	appellant only challenge to the application of the plain view doctrine is that because the <e1> marijuana </e1> was in a <e2> jar </e2> in the freezer compartment it was not in plain view	17	content	container	1
1671	the <e1> tortoise </e1> that had been picked up the night before was in a <e2> box </e2>	17	content	container	1
1672	the <e1> generator </e1> powered a nearby aluminium <e2> factory </e2> considered vital to the german war effort	5	instrument	agency	1
1673	mr adel throws the <e1> rope </e1> of the <e2> rod </e2> as far as he can into the water	11	component	whole	1
1674	the <e1> water </e1> was drained into the second water drain <e2> tank </e2> through the connecting pipes	7	entity	destination	1
1675	lenin and the other leaders of the soviet union set about repairing the <e1> damage </e1> caused by the revolution and the civil <e2> war </e2>	10	effect	cause	2
1676	a <e1> temple </e1> has been built by <e2> monks </e2> in northeast thailand who used over a million recycled beer bottles to make the walls and roof	3	product	producer	1
1677	stones must be set in inch from the <e1> edge </e1> of the <e2> flat </e2>	11	component	whole	1
1678	the <e1> machine </e1> arrived from the <e2> factory </e2> with windows 2000 installed on a single large partition	13	entity	origin	1
1679	the <e1> factory </e1> <e2> workshop </e2> functioned inside an extension which was bigger than the actual residence	12	whole	component	2
1680	the <e1> money </e1> was hidden in an air - conditioning system <e2> return duct </e2> which conveniently connected to the room behind	17	content	container	1
1681	individuals were granted a <e1> wrack </e1> of <e2> rabbits </e2> and some help building a rabbit run in their backyard to start up a small rabbit farm - - 40 rabbits and a hutch perhaps along with automatic membership in a cooperative rabbit abatoir	16	collection	member	2
